2026-08-30 22:17:41 | Starting Dual_D standalone training
2026-08-30 22:17:41 | Run directory: runs/module_c_v13_ablation_60/module_c_20260830_203640/module_c_no_paired_contrastive_黑天_20260830_221433
2026-08-30 22:17:41 | Device: cuda
2026-08-30 22:17:41 | Source train samples: 992
2026-08-30 22:17:41 | Target train samples: 465
2026-08-30 22:17:41 | Target val samples: 120
2026-08-30 22:17:41 | Classes: 14
2026-08-30 22:17:41 | Data audit: same_dir=False | path_overlap(vis/ir/ais)=0/0/0 | content_overlap(vis/ir/ais)=0/0/0 | ais_index_overlap=0 | stem_mismatch(vis-ir/vis-ais)=578/0
2026-08-30 22:17:41 | source_train classes: present 14/14 | absent 0 | counts [0:120, 1:44, 2:69, 3:45, 4:40, 5:30, 6:64, 7:80, 8:116, 9:68, 10:57, 11:83, 12:48, 13:128]
2026-08-30 22:17:41 | target_train classes: present 8/14 | absent 6 | counts [0:100, 2:11, 3:16, 6:89, 9:162, 10:12, 11:44, 13:31]
2026-08-30 22:17:41 | target_val classes: present 8/14 | absent 6 | counts [0:26, 2:3, 3:5, 6:23, 9:41, 10:3, 11:11, 13:8]
2026-08-30 22:17:41 | Paired training classes: 8/14 | class ids [0, 2, 3, 6, 9, 10, 11, 13]
2026-08-30 22:17:41 | Runtime profile: batch=16 | paired_steps=30 | workers=16 | train_eval_every=5 | raw_eval_every=5 | stability_window=4 | lr_scheduler_start=28 | checkpoint_select_from=40 | early_stop=15 after min_epoch=55
2026-08-30 22:17:41 | Augmentation profile: base=0.600 | visible=0.600 | infrared=0.550 | freeze_frozen_batch_norm_stats=True
2026-08-30 22:17:41 | VIS/IR pairing: class-level-unpaired | count-mismatch classes train/val: 10/0 | AIS alignment: none | AIS rows train/val: 0/0
2026-08-30 22:17:42 | Effective Dual-D loss weights: {"adv_auxiliary": 0.025, "adv_primary": 0.025, "classification": 0.65, "contrastive": 0.0, "cycle": 0.12, "identity": 0.025, "prototype_contrastive": 0.025}
2026-08-30 22:17:42 | Model parameters: total=17277714 | trainable=17120210
2026-08-30 22:17:46 | Epoch 001/060 | loss 4.9391 | cls 4.9129 | tal 0.0871 | dual_g 0.0000 | dual_d 0.0000 | train_acc 0.1854 | train_full 0.1656 | val_acc 0.1667 | val_f1 0.1544 | adv/moduleC 0.00/0.00 | disc_steps 0 | grad(main/disc) 28.136/0.000 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 3.2/0.4/0.4/0.7s | 4.8s
2026-08-30 22:18:22 | Epoch 012/060 | loss 2.0839 | cls 1.4545 | tal -0.0738 | dual_g 0.6516 | dual_d 0.8585 | train_acc 0.9437 | train_full n/a | val_acc 0.9083 | val_f1 0.8829 | adv/moduleC 0.25/0.58 | disc_steps 15 | grad(main/disc) 12.644/1.937 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:18:25 | Epoch 013/060 | loss 2.0779 | cls 1.3800 | tal -0.0906 | dual_g 0.7251 | dual_d 0.8251 | train_acc 0.9646 | train_full n/a | val_acc 0.9167 | val_f1 0.9012 | adv/moduleC 0.30/0.67 | disc_steps 15 | grad(main/disc) 11.267/1.874 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 22:18:28 | Epoch 014/060 | loss 2.1941 | cls 1.4014 | tal -0.0571 | dual_g 0.8099 | dual_d 0.8346 | train_acc 0.9542 | train_full n/a | val_acc 0.9417 | val_f1 0.9517 | adv/moduleC 0.35/0.75 | disc_steps 15 | grad(main/disc) 11.714/1.818 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 22:18:33 | Epoch 015/060 | loss 2.2485 | cls 1.3707 | tal -0.0452 | dual_g 0.8913 | dual_d 0.8259 | train_acc 0.9583 | train_full 0.9720 | val_acc 0.9333 | val_f1 0.9106 | adv/moduleC 0.40/0.83 | disc_steps 15 | grad(main/disc) 11.940/1.753 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.5/0.4/0.8s | 4.3s
2026-08-30 22:18:36 | Epoch 016/060 | loss 2.2817 | cls 1.3317 | tal 0.0046 | dual_g 0.9486 | dual_d 0.8430 | train_acc 0.9729 | train_full n/a | val_acc 0.9667 | val_f1 0.9688 | adv/moduleC 0.45/0.92 | disc_steps 15 | grad(main/disc) 10.683/1.796 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:18:39 | Epoch 017/060 | loss 2.3473 | cls 1.3346 | tal -0.0727 | dual_g 1.0345 | dual_d 0.8683 | train_acc 0.9646 | train_full n/a | val_acc 0.9500 | val_f1 0.9427 | adv/moduleC 0.50/1.00 | disc_steps 15 | grad(main/disc) 10.866/1.801 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 22:18:42 | Epoch 018/060 | loss 2.3523 | cls 1.3475 | tal -0.1230 | dual_g 1.0418 | dual_d 0.8677 | train_acc 0.9667 | train_full n/a | val_acc 0.9167 | val_f1 0.8932 | adv/moduleC 0.55/1.00 | disc_steps 15 | grad(main/disc) 12.749/1.802 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
2026-08-30 22:18:45 | Epoch 019/060 | loss 2.2977 | cls 1.3010 | tal -0.0265 | dual_g 1.0046 | dual_d 0.8266 | train_acc 0.9729 | train_full n/a | val_acc 0.9500 | val_f1 0.9266 | adv/moduleC 0.60/1.00 | disc_steps 15 | grad(main/disc) 10.474/1.731 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 22:18:49 | Epoch 020/060 | loss 2.2331 | cls 1.2643 | tal -0.0694 | dual_g 0.9897 | dual_d 0.8729 | train_acc 0.9854 | train_full 0.9720 | val_acc 0.9583 | val_f1 0.9542 | adv/moduleC 0.65/1.00 | disc_steps 15 | grad(main/disc) 8.430/1.739 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.2s
2026-08-30 22:18:52 | Epoch 021/060 | loss 2.1860 | cls 1.2449 | tal -0.0873 | dual_g 0.9673 | dual_d 0.8733 | train_acc 0.9958 | train_full n/a | val_acc 0.9500 | val_f1 0.9336 | adv/moduleC 0.70/1.00 | disc_steps 15 | grad(main/disc) 6.940/1.712 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 22:18:56 | Epoch 022/060 | loss 2.2126 | cls 1.2531 | tal -0.0576 | dual_g 0.9768 | dual_d 0.9053 | train_acc 0.9833 | train_full n/a | val_acc 0.9667 | val_f1 0.9606 | adv/moduleC 0.75/1.00 | disc_steps 15 | grad(main/disc) 7.619/1.769 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 22:18:59 | Epoch 023/060 | loss 2.1809 | cls 1.2452 | tal -0.0955 | dual_g 0.9644 | dual_d 0.8644 | train_acc 0.9875 | train_full n/a | val_acc 0.9667 | val_f1 0.9606 | adv/moduleC 0.80/1.00 | disc_steps 15 | grad(main/disc) 7.300/1.695 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 22:19:02 | Epoch 024/060 | loss 2.1257 | cls 1.2200 | tal -0.1279 | dual_g 0.9441 | dual_d 0.8839 | train_acc 0.9938 | train_full n/a | val_acc 0.9667 | val_f1 0.9606 | adv/moduleC 0.85/1.00 | disc_steps 15 | grad(main/disc) 5.823/1.682 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:19:06 | Epoch 025/060 | loss 2.1059 | cls 1.2079 | tal -0.1818 | dual_g 0.9526 | dual_d 0.9329 | train_acc 0.9958 | train_full 0.9978 | val_acc 0.9750 | val_f1 0.9782 | adv/moduleC 0.90/1.00 | disc_steps 15 | grad(main/disc) 6.144/1.714 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.5/0.8s | 4.4s
2026-08-30 22:19:09 | Epoch 026/060 | loss 2.1510 | cls 1.2392 | tal -0.1424 | dual_g 0.9545 | dual_d 0.9296 | train_acc 0.9771 | train_full n/a | val_acc 0.9917 | val_f1 0.9917 | adv/moduleC 0.95/1.00 | disc_steps 15 | grad(main/disc) 7.779/1.723 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
2026-08-30 22:19:12 | Epoch 027/060 | loss 2.1110 | cls 1.2125 | tal -0.1342 | dual_g 0.9387 | dual_d 0.9575 | train_acc 0.9875 | train_full n/a | val_acc 0.9833 | val_f1 0.9847 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.972/1.733 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:19:16 | Epoch 028/060 | loss 2.1056 | cls 1.2009 | tal -0.0683 | dual_g 0.9252 | dual_d 0.9494 | train_acc 0.9938 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.702/1.710 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 22:19:19 | Epoch 029/060 | loss 2.0656 | cls 1.1847 | tal -0.0991 | dual_g 0.9105 | dual_d 0.9864 | train_acc 0.9938 | train_full n/a | val_acc 0.9750 | val_f1 0.9708 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.897/1.732 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:19:23 | Epoch 030/060 | loss 2.0803 | cls 1.1960 | tal -0.1150 | dual_g 0.9189 | dual_d 1.0064 | train_acc 0.9958 | train_full 0.9978 | val_acc 0.9833 | val_f1 0.9692 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.590/1.766 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.4/0.7s | 4.3s
2026-08-30 22:19:26 | Epoch 031/060 | loss 2.0112 | cls 1.1730 | tal -0.2187 | dual_g 0.9038 | dual_d 1.0010 | train_acc 0.9958 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.668/1.696 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.5/0.4/0.0/0.0s | 3.0s
2026-08-30 22:19:29 | Epoch 032/060 | loss 2.0497 | cls 1.1840 | tal -0.1544 | dual_g 0.9120 | dual_d 1.0228 | train_acc 0.9917 | train_full n/a | val_acc 0.9667 | val_f1 0.9653 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 5.108/1.757 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 22:19:32 | Epoch 033/060 | loss 2.0076 | cls 1.1686 | tal -0.1990 | dual_g 0.8987 | dual_d 0.9863 | train_acc 0.9958 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.829/1.663 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.1s
2026-08-30 22:19:35 | Epoch 034/060 | loss 2.0233 | cls 1.1656 | tal -0.1564 | dual_g 0.9046 | dual_d 0.9922 | train_acc 0.9979 | train_full n/a | val_acc 0.9833 | val_f1 0.9787 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.606/1.639 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 22:19:39 | Epoch 035/060 | loss 2.0052 | cls 1.1617 | tal -0.1833 | dual_g 0.8985 | dual_d 0.9748 | train_acc 0.9958 | train_full 0.9978 | val_acc 0.9583 | val_f1 0.9582 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.565/1.624 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.5/0.7s | 4.4s
2026-08-30 22:19:42 | Epoch 036/060 | loss 1.9978 | cls 1.1627 | tal -0.1904 | dual_g 0.8922 | dual_d 0.9560 | train_acc 0.9938 | train_full n/a | val_acc 0.9917 | val_f1 0.9917 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.500/1.603 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.6/0.4/0.0/0.0s | 3.0s
2026-08-30 22:19:46 | Epoch 037/060 | loss 1.9804 | cls 1.1531 | tal -0.2116 | dual_g 0.8908 | dual_d 0.9439 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.194/1.566 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.2s
2026-08-30 22:19:49 | Epoch 038/060 | loss 1.9418 | cls 1.1363 | tal -0.2530 | dual_g 0.8814 | dual_d 0.9683 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.205/1.579 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:19:52 | Epoch 039/060 | loss 1.9429 | cls 1.1376 | tal -0.2680 | dual_g 0.8857 | dual_d 0.9654 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.857/1.566 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.12GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:19:56 | Epoch 040/060 | loss 1.9583 | cls 1.1528 | tal -0.2491 | dual_g 0.8802 | dual_d 0.9314 | train_acc 0.9979 | train_full 0.9978 | val_acc 0.9917 | val_f1 0.9917 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 4.183/1.564 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.4/0.7s | 4.3s
2026-08-30 22:19:58 | New best val_f1_macro_present: raw=0.9917 stable_score=0.9827 at epoch 40
2026-08-30 22:20:02 | Epoch 041/060 | loss 1.9461 | cls 1.1375 | tal -0.2501 | dual_g 0.8836 | dual_d 0.9385 | train_acc 1.0000 | train_full n/a | val_acc 0.9833 | val_f1 0.9847 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.681/1.552 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 22:20:05 | Epoch 042/060 | loss 1.8983 | cls 1.1268 | tal -0.3194 | dual_g 0.8673 | dual_d 0.9131 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.985/1.502 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:20:08 | Epoch 043/060 | loss 1.9134 | cls 1.1277 | tal -0.2621 | dual_g 0.8643 | dual_d 0.9313 | train_acc 0.9979 | train_full n/a | val_acc 0.9833 | val_f1 0.9847 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.035/1.516 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.9/0.4/0.0/0.0s | 3.3s
2026-08-30 22:20:11 | Epoch 044/060 | loss 1.9219 | cls 1.1301 | tal -0.2421 | dual_g 0.8644 | dual_d 0.9118 | train_acc 1.0000 | train_full n/a | val_acc 0.9833 | val_f1 0.9847 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.534/1.501 | lr(main/disc) 8.00e-05/2.80e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.7/0.4/0.0/0.0s | 3.1s
2026-08-30 22:20:15 | Epoch 045/060 | loss 1.9022 | cls 1.1273 | tal -0.3239 | dual_g 0.8720 | dual_d 0.9148 | train_acc 1.0000 | train_full 1.0000 | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.283/1.471 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.6/0.4/0.4/0.7s | 4.2s
2026-08-30 22:20:18 | Epoch 046/060 | loss 1.8926 | cls 1.1182 | tal -0.3058 | dual_g 0.8662 | dual_d 0.9469 | train_acc 0.9979 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 3.160/1.481 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
2026-08-30 22:20:22 | Epoch 047/060 | loss 1.8680 | cls 1.1073 | tal -0.3160 | dual_g 0.8556 | dual_d 0.9233 | train_acc 1.0000 | train_full n/a | val_acc 0.9917 | val_f1 0.9827 | adv/moduleC 1.00/1.00 | disc_steps 15 | grad(main/disc) 2.443/1.484 | lr(main/disc) 4.00e-05/1.40e-05 | cuda_peak(alloc/resv) 4.09/5.13GB | phase(train/val/raw/train_eval) 2.8/0.4/0.0/0.0s | 3.2s
